ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,Phenograph2488198336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.52549052,-0.086755992,-0.997765497,0.228343262,-0.374631306,-0.426321446,-1.283506242,-0.032480747,-0.416146054,0.247393173,-0.275959466,0.403870091,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.516404201,-0.085800489,-0.067210297,0.637670135,-0.05565998,-0.107484957,-0.932991856,0.212124088,-0.375819927,-0.522113532,-0.275959466,-0.137310707,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.137283926,-0.086755992,-0.530568718,-0.25095294,-1.31489735,-0.736932447,-1.252985075,-0.694820112,-0.604804647,0.437521468,-0.275959466,-0.199109711,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.315268428,-0.086755992,-1.357556519,-2.190386928,-0.954230725,0.076375175,0.194481256,-0.588491797,-0.628567382,-0.616119729,2.654684743,0.002238668,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.751391221,-0.086755992,0.477492004,0.233784611,-0.359596302,-0.035259398,-1.680281409,-0.59140534,-0.498047022,-0.660005202,-0.275959466,0.013010392,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.600467844,-0.086755992,-0.71366394,0.27851756,-0.464841332,0.317151168,0.402788219,-0.721474228,-0.458585646,0.717602141,-0.275959466,-0.385543395,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.798118776,-0.086755992,-0.5692299,-0.010333601,-0.696887605,1.703098515,0.528274341,-0.73648073,-0.581652391,0.90859977,-0.275959466,-0.162451907,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.051402254,-0.086755992,0.093939259,-0.242776316,-0.65736273,-0.627286968,-0.460923578,-0.816265896,-0.572720365,-0.095969703,-0.275959466,-0.146726393,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.686936419,-0.086755992,-0.610225757,0.132530745,-0.246255499,0.354403501,0.883496595,-0.706346216,-0.559444111,0.608644007,-0.275959466,-0.139450932,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.956047916,-0.086755992,-1.772466115,-2.339629931,-1.096311517,0.212889609,0.530323094,-0.636425102,-0.631398208,-0.186896419,2.416621208,-0.122405566,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.224608328,-0.086755992,-1.185254707,-0.132522364,-1.156771428,-0.645169134,-0.439303758,-0.802969305,-0.614324218,-0.210114118,-0.275959466,-0.486614252,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.987513478,-0.086755992,-1.392964588,-0.426516747,-1.096311517,-1.049941988,3.081020598,-0.728163485,-0.624833975,-0.300760582,-0.275959466,-0.842572256,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.152953019,-0.086755992,-1.06348066,-0.370331657,-1.120598831,0.576868137,-0.825688741,-0.792792,-0.617175702,0.008597667,-0.275959466,-0.795697501,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.968883613,-0.086755992,-0.868246901,0.201989018,-1.013223334,-0.403345953,0.073882488,-0.775199525,-0.625640108,-0.493498123,-0.275959466,-1.00293326,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.525564036,-0.086755992,0.216822757,0.129957119,0.782571081,1.326972372,-1.13390249,-0.104154492,-0.425593349,-0.251514023,-0.275959466,0.150040848,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.285951464,-0.086755992,0.54914925,-0.296987336,-0.385907559,0.418099743,0.402788219,-0.588491797,-0.445630402,0.175071733,-0.275959466,-0.521267118,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.39988163,-0.086755992,-1.046421765,0.76912476,-1.299284076,-0.900857702,-1.680281409,-0.740204148,-0.642065087,-0.518248673,-0.275959466,-0.03930941,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.762874657,-0.086755992,0.817652299,1.130805736,-0.745494748,0.542239207,-0.13726687,-0.533134478,-0.447417333,-0.645526015,-0.275959466,-0.288597879,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.153542724,-0.086755992,-1.914387518,-0.58159519,-1.048951253,-1.214811669,-0.847053558,-0.846964692,-0.638618865,-0.55982148,-0.275959466,-0.463099808,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.034310505,-0.086755992,-1.924157713,0.682661501,-1.163126826,-1.179388534,-1.334543711,-0.766200655,-0.637417692,-0.43780587,-0.184283581,-0.689252377,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.751049417,-0.086755992,-0.659319949,-0.062381916,-0.986171368,-0.612546505,-0.711411815,-0.653306031,-0.537075517,-0.183893869,-0.114947964,-0.19390691,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.988516223,-0.086755992,-0.292875391,0.113798842,-0.811487552,2.223411708,-0.631463135,-0.503067645,-0.490840986,-0.041051373,-0.275959466,-0.622144689,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.325783453,-0.086755992,-1.520111615,-2.520988295,-0.841294711,-0.031761527,-1.359809159,-0.725076136,-0.618206624,-0.05848501,2.721792598,-0.691294638,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.002847145,-0.086755992,-1.279996562,0.412266167,-0.484029653,-1.240904245,1.450077369,-0.420295047,-0.610363648,-0.146871873,-0.275959466,-0.320734515,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.072681713,-0.086755992,-0.317551278,-0.316519247,-0.445107889,0.426284763,-0.899130298,-0.543539989,-0.502421278,-0.761934076,-0.275959466,-0.724852701,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.102274616,-0.086755992,-0.087563767,-0.209628711,-1.021532153,-0.06589339,1.828046385,-0.732810759,-0.571326835,-0.665102062,-0.275959466,-0.441669747,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.004386198,-0.086755992,-0.34639352,0.716103244,-0.570086363,-0.751448614,-0.523020505,-0.755812415,-0.614942039,0.217646486,-0.275959466,0.293075216,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.831387608,-0.086755992,-0.451530221,0.363111554,-0.922335037,0.677264191,2.740927597,-0.730456945,-0.611705508,-0.092375371,-0.275959466,-0.288597879,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0679507,-0.086755992,-0.405751995,1.56461438,0.512030328,-0.322314933,-0.785540092,0.923050449,-0.1451383,-0.284723945,-0.275959466,-0.124636336,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.868095119,-0.086755992,1.195093692,0.113445307,0.913611875,0.490666929,-1.273828799,-0.514759869,-0.419741706,-0.32298033,-0.275959466,0.420759554,-0.076812388,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.879419255,-0.086755992,-1.050390756,-0.421353793,-0.230295264,0.891076948,-1.204151208,-0.702476738,-0.535232189,0.173941891,-0.275959466,-0.587744043,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.46109576,-0.086755992,-0.565718643,0.513937126,-0.942710661,-0.090809381,-0.103904393,-0.35370972,-0.37956228,0.348243297,-0.275959466,0.057261799,0.580303768,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.346368071,-0.086755992,-1.489425357,-2.138020225,-0.742876712,-0.171404915,-0.685382482,-0.60811628,-0.62997759,-0.639225889,1.742933965,0.041306264,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.192368335,-0.059262151,-0.338930174,1.551742171,-0.014664201,-0.748265551,0.039930929,0.152850516,-0.343429523,-0.180402582,-0.275959466,0.191751515,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.87962023,-0.086755992,1.200124943,1.41960253,-0.231471916,-0.166773288,-0.086280302,-0.452170554,-0.493178284,-0.561501402,-0.275959466,-0.217785503,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.855466351,-0.086755992,-1.432720374,0.574598309,-1.437305416,-1.120847644,-1.147015584,-0.649176738,-0.627039557,-0.392599834,-0.275959466,-0.595721274,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.167396889,-0.086755992,-1.161029569,1.687756987,0.100158306,-0.584995949,-0.364658486,-0.327653018,-0.17138364,-0.489200009,-0.275959466,-0.074297265,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.779099812,-0.086755992,-1.155227445,-0.260590079,-0.266690344,-0.066933229,-0.186217676,-0.022331529,-0.420120433,-0.236119528,0.013796444,0.072440594,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.218869503,-0.086755992,-0.640617997,-0.196109728,-0.680465298,1.430946011,-0.867376188,-0.772410474,-0.590371749,-0.535745115,-0.163155805,-0.061603501,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.341691807,-0.086755992,-0.202701824,0.416639242,0.820651543,-0.734234089,0.501982011,-0.465944607,-0.590371749,-0.366624402,-0.275959466,0.182280341,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.497975879,-0.086755992,-0.358673418,0.069889825,-0.195311376,1.285212735,-0.054470968,-0.377711674,-0.400129058,-0.047518866,-0.162476265,0.023519391,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.69795331,-0.086755992,-0.473159246,-0.478808207,-0.715810252,-0.630597149,-0.968120852,-0.450850899,-0.545698494,-0.595749171,-0.275959466,-0.736038722,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.531258025,-0.086755992,0.3452047,-0.271476267,0.324496398,0.446747312,-0.013825707,-0.594110773,-0.522021669,-0.562550222,-0.275959466,0.234907906,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.745345321,-0.086755992,-0.105219781,-0.832188287,-0.780576424,0.665014502,-0.569310941,-0.622205653,-0.571608982,0.110768845,0.18003461,0.215518803,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.548137788,-0.086755992,-1.218589898,0.888050842,0.856388591,-0.59841673,-1.039336908,-0.689633364,-0.573052272,-0.227998419,-0.275959466,0.498898003,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.212674447,-0.086755992,0.302540883,1.002348816,0.704101566,-0.526707692,-0.535388178,0.3035957,-0.31721696,-0.160387097,-0.275959466,0.146546879,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.149612941,-0.086755992,-1.554543823,-1.880023812,-0.848843471,0.198984556,-0.629363398,-0.639214445,-0.63456205,-0.414730912,2.265177776,0.057261799,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.714639601,-0.086755992,0.125768561,1.162490326,-0.405492631,1.05970066,-0.928496882,-0.259211356,-0.63208918,-0.047946513,-0.275959466,-0.227369133,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.30718229,-0.086755992,-0.848073807,0.481893247,0.592620643,-0.559706951,-0.710386556,0.03946593,-0.246174955,-0.38461032,-0.275959466,0.123805267,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.852583803,-0.06936193,0.284573423,-0.009792581,-0.458397759,0.16778848,0.190230094,-0.622664345,-0.357341463,-0.38080394,-0.275959466,-0.715949541,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.831139302,-0.086755992,-0.066671701,-0.959337202,-0.29768746,-0.028304806,-1.026769369,-0.654817749,-0.598255265,-0.31370687,0.73086584,-0.402651428,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.283892415,-0.086755992,-0.127237208,1.312563661,1.001071595,-0.632895751,-0.09318074,0.446470062,-0.395085805,-0.479610955,-0.275959466,-0.067008129,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.4019218,-0.086755992,-0.247957343,0.683203259,0.136842522,-0.560164534,-0.422578992,0.013056687,-0.428030826,0.088255177,-0.275959466,0.062600971,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.93158028,-0.086755992,-0.612946715,0.006270996,-0.335879112,-0.364837731,-1.445569338,0.380029722,-0.206433435,0.272647073,-0.275959466,-0.206672091,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.041524038,-0.086755992,-0.408591925,-0.081313859,-0.772583131,0.392871234,-0.62556261,-0.754785035,-0.591389621,0.139738763,-0.275959466,-0.627293606,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.829254904,-0.086755992,-0.18278557,0.384370777,-0.797194061,0.774148096,-0.949379785,-0.570156191,-0.388636734,-0.381804516,-0.275959466,-0.390645791,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.473124303,-0.086755992,0.238979746,1.268545368,1.900583866,-0.717940724,0.505234266,-0.498403953,-0.544233797,0.692311854,-0.275959466,0.150040848,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.074178956,-0.086755992,4.707310694,-2.06563113,-0.942115309,-1.152186751,2.582744806,-0.550073682,-0.599721965,0.533936906,2.674082255,-0.640307193,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.103816457,-0.086755992,-1.699339662,0.006065621,-1.104407288,-1.132891515,-0.825688741,-0.825449296,-0.628172196,1.800435375,-0.275959466,-0.576948645,-0.076812388,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.764873214,-0.086755992,-0.154686111,0.326824259,-0.802351258,-0.066933229,-1.39296146,-0.715984424,-0.521051181,0.464298368,-0.275959466,0.433479066,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.891020713,-0.086755992,-0.696247656,-0.715680958,0.213653227,-0.650393614,0.447108849,0.196491101,-0.366245078,-0.405259661,-0.275959466,-0.907399045,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.572475377,-0.086755992,-1.466439008,0.774450731,-0.451575152,-0.428155624,-0.980089937,0.222812783,-0.35724493,0.73069508,-0.275959466,-0.181061677,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.316828647,-0.086755992,0.774746419,1.470584228,1.54796988,-0.208054257,0.171336038,0.929880375,-0.249738179,-0.148267095,-0.275959466,0.179972114,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.008820917,-0.086755992,-1.496114505,-2.144332091,-0.848580906,-0.301237557,-0.142014607,-0.535759869,-0.616350965,3.198825675,2.310412073,-0.020133374,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.034013334,-0.086755992,-1.105403047,0.010208444,-0.843723443,-1.19298495,0.819402145,-0.794520916,-0.606454121,0.221787196,-0.275959466,0.254297009,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.531806461,-0.086755992,1.699057696,1.203750311,1.920172979,-0.360421545,0.498929894,1.32282449,-0.074498744,-0.19357277,-0.275959466,0.463102736,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.120211871,-0.086755992,-0.414855278,0.094072415,-0.911225428,-1.075478174,-0.531001614,-0.748277389,-0.59499312,-0.427769101,-0.275959466,0.045697003,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.654857194,-0.086755992,0.858959195,-0.30060861,-0.405975468,-0.158111764,-0.550480933,-0.708299793,-0.523589019,-0.768550701,-0.275959466,-0.150573755,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.584794578,0.045291894,2.415347957,1.627211931,0.784758117,-0.262236781,-0.037296914,1.082797421,-0.019560805,0.241563092,-0.275959466,0.465119371,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.496769033,-0.086755992,-0.969817226,-1.308774522,-0.651704958,0.326477636,1.040462595,-0.331394978,-0.595294924,-0.836162893,1.157468024,-0.50227371,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.478670515,0.375372633,-0.41725965,-0.295786328,-0.222914444,0.223519505,-0.814590135,-0.694595577,-0.470276115,-0.02588404,-0.275959466,-0.394356624,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.311204072,-0.086755992,-0.564744859,1.06990793,-0.590270342,-0.784369336,-0.767154997,-0.672083686,-0.496741502,-0.071839327,-0.275959466,-0.08142664,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.972755759,-0.086755992,0.242463639,-0.300058112,-1.096311517,0.616510682,-0.754472685,-0.616378567,-0.632066787,-0.398847917,-0.275959466,-0.633293047,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.513452438,-0.07059151,0.4733192,0.667924834,0.112191767,-0.445137583,-0.645929594,0.086172835,-0.258187586,-0.0614664,-0.275959466,1.291948324,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.341163415,-0.086755992,-0.867892956,0.244455423,0.005089967,-1.09317847,0.25745778,-0.743470995,-0.465078852,-0.152932504,-0.275959466,-0.559143505,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.323667322,-0.086755992,0.484437724,2.197269388,-0.14910624,-0.392922803,-0.38734164,0.057109166,-0.504414244,0.211385565,-0.275959466,-0.308655572,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.034012376,-0.086755992,-0.560928606,-0.614637031,-0.164762526,-0.666685934,-0.16532168,-0.687961603,-0.585719823,-0.540209133,-0.275959466,-0.182839135,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.735981014,-0.086755992,-0.814821171,0.126602693,-0.717429406,-0.079822283,1.374887379,-0.802012884,-0.571608982,0.0635631,-0.275959466,-0.753936356,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.370536753,-0.086755992,-1.268251451,0.691914922,-0.674446982,0.036808515,-0.980089937,0.067936807,-0.428872301,-0.162063593,-0.275959466,-0.044197419,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.453437731,-0.086755992,-0.565524443,1.117339452,-0.859510197,1.979976878,2.337067159,-0.467282458,-0.60473101,-0.166075096,-0.275959466,0.106108864,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.943597088,-0.086755992,-0.393307044,0.025556566,-1.003901246,1.073600033,-0.054470968,-0.588765893,-0.562914041,-0.522405191,-0.275959466,-0.089977798,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.097129682,-0.086755992,-0.949608114,-1.350330008,-0.965396966,0.131324605,-0.325439375,-0.543996817,-0.632865821,1.599455269,1.99461061,-0.165642591,-0.076812388,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.285577311,-0.086755992,0.738791177,0.500813343,-0.79492802,2.094912624,0.213418253,-0.666135829,-0.46975396,0.059827532,-0.275959466,-0.658753486,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.074502278,-0.086755992,-1.005805056,0.023511896,-1.027956497,0.163224983,-0.993083181,-0.628693543,-0.609438479,-0.249332882,-0.275959466,-0.396537217,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032993136,-0.086755992,-0.194745517,0.148586662,-0.73465132,0.175897572,-0.771305571,0.027552295,-0.316971428,-0.374403012,-0.275959466,2.143853246,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.076201317,-0.086755992,-0.062776588,0.704369686,2.777333942,-1.044880888,-0.063570653,-0.04789599,-0.531563076,1.223208847,-0.275959466,0.31912028,-0.076812388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.395230612,-0.086755992,-0.087156783,0.933966619,-0.335879112,-0.920496809,-0.976145197,0.357870381,-0.292508101,7.974468605,-0.275959466,0.022720115,-0.076812388,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.694274108,-0.086755992,0.645241046,0.000310707,-0.987615829,3.108891395,-0.314334112,-0.627364057,-0.591689976,-0.392754879,-0.275959466,-0.193241634,-0.076812388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.106420603,-0.086755992,-0.569790704,-0.481641742,-1.364388482,-0.912274812,1.463974633,-0.580646434,-0.564579266,-0.085949604,-0.275959466,0.216250467,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.880128924,-0.086755992,-0.824537679,1.004904792,-1.11800324,-1.004687845,-0.662598537,-0.736129318,-0.597737721,0.092106849,-0.229807798,-0.350761416,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.935332576,-0.086755992,0.217120783,0.117239693,-0.273039641,-1.006667385,-0.43433322,-0.737315889,-0.609159567,-0.563721243,-0.275959466,0.222404653,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.471699577,-0.086755992,0.587540787,0.306837139,1.113834128,-0.320397663,-0.700013349,0.398464805,-0.368056609,-0.040321933,-0.275959466,-0.128922912,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.728154444,-0.086755992,1.050531593,0.202729471,-0.288401134,-0.087686321,0.035187696,-0.540234709,-0.517055054,-0.332004325,-0.275959466,-0.083301493,-0.076812388,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.896923771,-0.086755992,-0.411216269,0.306581346,-0.106051455,0.565802143,-0.16532168,-0.39029519,-0.301620073,0.89243815,-0.275959466,-0.341477252,-0.076812388,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.738874603,-0.086755992,0.51411812,0.057064343,-0.886527798,-0.712339357,0.668414547,-0.528078378,-0.583355949,0.975067333,-0.275959466,-0.062174795,-0.076812388,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.91474194,-0.086755992,-1.310302655,0.321952708,-1.030227427,-1.224519483,-0.905185733,-0.806194447,-0.605332095,-0.005278938,-0.275959466,-0.477979817,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.533272769,-0.086755992,-1.273224691,-0.446285064,-1.147977259,-0.734871882,-1.074297517,-0.818358996,-0.626922594,-0.756194534,-0.275959466,-0.563570615,-0.076812388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.167468718,-0.086755992,-1.377542787,-0.28843533,-1.311585443,0.152830699,-0.16532168,-0.763190868,-0.561131073,1.36713835,-0.275959466,-0.500115369,-0.076812388,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.065479957,-0.086755992,-0.786286154,-0.56365772,-0.456947955,0.264630626,-0.847053558,-0.220448871,-0.44160981,-0.748320082,-0.275959466,-0.521267118,-0.076812388,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
